launch_power_dbm,n_spans,channel,band,wavelength_nm,analytical_gsnr_db,recursive_gsnr_db,delta_recursive_minus_analytical_db
-2.0,4,91,C,1554.233422486752,24.819263236523458,25.164735911016486,0.34547267449302765
-2.0,4,92,C,1553.8306412540899,24.81926576148733,25.16478026703584,0.34551450554851115
-2.0,4,93,C,1553.4280687297044,24.819272467693516,25.164825907999095,0.34555344030557933
-2.0,4,94,C,1553.0257047514185,24.819284690167084,25.164874023688046,0.3455893335209623
-2.0,4,95,C,1552.6235491572234,24.819303973059128,25.164926012013872,0.34562203895474397
-2.0,4,96,C,1552.2216017852782,24.819332185230515,25.16498359101807,0.3456514057875566
-2.0,4,97,C,1551.819862473909,24.819371724726622,25.165048996976292,0.34567727224967015
-2.0,4,98,C,1551.41833106161,24.819425917889035,25.16512537109465,0.345699453205615
-2.0,4,99,C,1551.0170073870415,24.819499918594758,25.165217630879077,0.34571771228431913
-2.0,4,100,C,1550.6158912890319,24.81960327656016,25.165334959103056,0.34573168254289754
-2.0,4,101,C,1550.2149826065752,24.81976219688706,25.165502685399822,0.34574048851276373
-2.0,4,102,C,1549.8142811788327,24.822099224713163,25.167561555286888,0.34546233057372433
-2.0,4,103,C,1549.4137868451314,24.82689141946507,25.171743789181093,0.3448523697160226
-2.0,4,104,C,1549.0134994449645,24.831663975349407,25.175900201950732,0.3442362266013248
-2.0,4,105,C,1548.6134188179913,24.836384659305416,25.179999343026665,0.34361468372124904
-2.0,4,106,C,1548.213544804036,24.84104061118343,25.184028538575095,0.3429879273916647
-2.0,4,107,C,1547.8138772430889,24.8456241095832,25.187980092965184,0.34235598338198514
-2.0,4,108,C,1547.4144159753055,24.85012957758762,25.19184838551535,0.34171880792773024
-2.0,4,109,C,1547.0151608410054,24.854552521370458,25.195628840999838,0.34107631962938
-2.0,4,110,C,1546.6161116806743,24.858889051369395,25.199317464926136,0.34042841355674014
-2.0,4,111,C,1546.2172683349609,24.863135632347486,25.202910600704136,0.3397749683566502
-2.0,4,112,C,1545.8186306446798,24.867288939193863,25.206404789309275,0.33911585011541234
-2.0,4,113,C,1545.4201984508086,24.871345767280406,25.209796681811678,0.33845091453127196
-2.0,4,114,C,1545.0219715944893,24.87530297331017,25.213082981436695,0.33778000812652564
-2.0,4,115,C,1544.623949917027,24.879157434255255,25.216260403129258,0.33710296887400304
-2.0,4,116,C,1544.2261332598914,24.88290601751646,25.219325643961284,0.3364196264448225
-2.0,4,117,C,1543.8285214647144,24.886545558274996,25.22227536047326,0.33572980219826576
-2.0,4,118,C,1543.4311143732916,24.890072841554552,25.225106150542235,0.3350333089876827
-2.0,4,119,C,1543.0339118275813,24.893484587401417,25.227814538231257,0.3343299508298401
-2.0,4,120,C,1542.636913669704,24.896777438123543,25.23039696059225,0.3336195224687053
-2.0,4,121,C,1542.2401197419435,24.899947946861893,25.232849755716895,0.3329018088550022
-2.0,4,122,C,1541.843529886745,24.90299256698077,25.23516915153732,0.3321765845565494
-2.0,4,123,C,1541.4471439467163,24.905907641905888,25.237351255015895,0.33144361311000736
-2.0,4,124,C,1541.050961764627,24.908689395134815,25.239392041457087,0.33070264632227264
-2.0,4,125,C,1540.6549831834075,24.911333920212275,25.241287343739902,0.3299534235276269
-2.0,4,126,C,1540.2592080461504,24.913837170510483,25.24303284131622,0.3291956708057384
-2.0,4,127,C,1539.8636361961098,24.916194948690382,25.24462404885491,0.3284291001645272
-2.0,4,128,C,1539.4682674766998,24.91840289574582,25.246056304437474,0.3276534086916527
-2.0,4,129,C,1539.0731017314956,24.920456479553614,25.24732475723144,0.3268682776778249
-2.0,4,130,C,1538.6781388042334,24.92235098286826,25.24842435458336,0.32607337171510054
-2.0,4,131,C,1538.2833785388095,24.924081490713604,25.249349828486846,0.3252683377732417
-2.0,4,132,C,1537.8888207792802,24.925642877134987,25.250095681392075,0.32445280425708845
-2.0,4,133,C,1537.494465369862,24.927029791284724,25.25065617133307,0.32362638004834565
-2.0,4,134,C,1537.1003121549306,24.928236642823162,25.251025296358094,0.322788653534932
-2.0,4,135,C,1536.7063609790223,24.929257586625127,25.251196778256716,0.32193919163158924
-2.0,4,136,C,1536.3126116868318,24.93008650679005,25.251164045585387,0.3210775387953362
-2.0,4,137,C,1535.919064123213,24.93071699996172,25.2509202160017,0.32020321603997814
-2.0,4,138,C,1535.5257181331795,24.931142357972355,25.25045807792615,0.3193157199537957
-2.0,4,139,C,1535.1325735619027,24.931355549834816,25.249770071559826,0.3184145217250105
-2.0,4,140,C,1534.7396302547133,24.931349203117943,25.248848269297643,0.3174990661796997
-2.0,4,141,C,1534.3468880570995,24.93111558475299,25.247684355590053,0.3165687708370619
-2.0,4,142,C,1533.9543468147083,24.930646581336614,25.246269606323466,0.31562302498685213
-2.0,4,143,C,1533.5620063733443,24.92993367901938,25.244594867813085,0.3146611887937034
-2.0,4,144,C,1533.1698665789697,24.92896794310382,25.242650535535894,0.3136825924320732
-2.0,4,145,C,1532.777927277705,24.927739997529727,25.240426532784337,0.31268653525460977
-2.0,4,146,C,1532.386188315827,24.926240004515186,25.237912289508408,0.31167228499322164
-2.0,4,147,C,1531.99464953977,24.924457644783814,25.235096721770546,0.31063907698673177
-2.0,4,148,C,1531.6033107961255,24.92238209912467,25.231968212541265,0.3095861134165965
-2.0,4,149,C,1531.2121719316413,24.92000203270928,25.228514595214353,0.3085125625050722
-2.0,4,150,C,1530.8212327932215,24.91730558523092,25.224723142794833,0.3074175575639124
-2.0,4,151,C,1530.4304932279274,24.91428037452803,25.22058057012216,0.3063001955941296
-2.0,4,152,C,1530.0399530829757,24.91091353488175,25.216073069465214,0.30515953458346345
-2.0,4,153,S,1529.6496122057392,24.586411641598993,24.868300663450682,0.28188902185168985
-2.0,4,154,S,1529.2594704437463,24.577422406016623,24.858167038346394,0.2807446323297711
-2.0,4,155,S,1528.8695276446808,24.56801875353503,24.847591372727088,0.27957261919205934
-2.0,4,156,S,1528.4797836563826,24.55818404800613,24.836556029933018,0.27837198192688817
-2.0,4,157,S,1528.0902383268458,24.547900780344357,24.82504248501555,0.2771417046711946
-2.0,4,158,S,1527.7008915042197,24.537150646137647,24.813031399801964,0.2758807536643175
-2.0,4,159,S,1527.3117430368086,24.52591456567091,24.800502643199533,0.27458807752862313
-2.0,4,160,S,1526.922792773071,24.514172687920116,24.787435296476342,0.27326260855622664
-2.0,4,161,S,1526.5340405616198,24.50190438890258,24.773807653465504,0.2719032645629227
-2.0,4,162,S,1526.1454862512223,24.489088268198014,24.75959721935862,0.2705089511606076
-2.0,4,163,S,1525.7571296907993,24.47570214539744,24.744780709786703,0.26907856438926103
-2.0,4,164,S,1525.3689707294252,24.461723057442683,24.729334051126767,0.2676109936840838
-2.0,4,165,S,1524.9810092163293,24.44712725746864,24.713232382636296,0.2661051251676554
-2.0,4,166,S,1524.5932450008922,24.431890215589394,24.696450060853113,0.2645598452637188
-2.0,4,167,S,1524.2056779326492,24.415986621981098,24.67896066661224,0.26297404463114304
-2.0,4,168,S,1523.818307861288,24.39939039256485,24.660737014982523,0.2613466224176726
-2.0,4,169,S,1523.4311346366494,24.38207467756509,24.641751168396866,0.2596764908317759
-2.0,4,170,S,1523.044158108726,24.36401187320113,24.621974453230997,0.2579625800298686
-2.0,4,171,S,1522.6573781276634,24.345173636758336,24.601377480071783,0.2562038433134468
-2.0,4,172,S,1522.2707945437596,24.325530905276224,24.57993016790468,0.254399262628457
-2.0,4,173,S,1521.8844072074637,24.305053918083313,24.55760177243926,0.25254785435594584
-2.0,4,174,S,1521.4982159693777,24.283712243400622,24.53436091878011,0.25064867537948743
-2.0,4,175,S,1521.1122206802543,24.26147480922686,24.51017563863813,0.2487008294112698
-2.0,4,176,S,1520.726421190998,24.23830993870815,24.485013412262653,0.24670347355450417
-2.0,4,177,S,1520.3408173526648,24.214185390182998,24.458841215258342,0.24465582507534478
-2.0,4,178,S,1519.9554090164613,24.18906840207862,24.43162557043172,0.24255716835309826
-2.0,4,179,S,1519.5701960337447,24.162925742817514,24.403332604790045,0.2404068619725308
-2.0,4,180,S,1519.1851782560236,24.135723765873678,24.373928111790807,0.23820434591712925
-2.0,4,181,S,1518.8003555349567,24.10742847009416,24.34337761891145,0.23594914881729068
-2.0,4,182,S,1518.4157277223526,24.07800556537602,24.31164646057827,0.2336408952022495
-2.0,4,183,S,1518.0312946701704,24.04742054375899,24.278699856458626,0.23127931269963753
-2.0,4,184,S,1517.6470562305192,24.01563875596102,24.244502995082833,0.22886423912181186
-2.0,4,185,S,1517.2630122556577,23.982625493347996,24.209021122721623,0.22639562937362712
-2.0,4,186,S,1516.8791625979936,23.948346075288907,24.172219637400755,0.22387356211184795
-2.0,4,187,S,1516.4955071100846,23.912765941805315,24.13406418788853,0.22129824608321513
-2.0,4,188,S,1516.1120456446372,23.875850751378035,24.09452077744249,0.21867002606445496
-2.0,4,189,S,1515.7287780545066,23.837566483726057,24.053555872051632,0.2159893883255748
-2.0,4,190,S,1515.3457041926977,23.797879547321767,24.011136512857703,0.21325696553593687
-2.0,4,191,S,1514.9628239123624,23.75675689135521,23.967230432387012,0.21047354103180282
-2.0,4,192,S,1514.5801370668028,23.714166121806663,23.921806174171234,0.20764005236457095
-2.0,4,193,S,1514.1976435094678,23.670075621233707,23.874833215283733,0.20475759405002592
-2.0,4,194,S,1513.8153430939549,23.62445467182677,23.826282091268393,0.2018274194416243
-2.0,4,195,S,1513.433235674009,23.577273581236046,23.776124522890587,0.1988509416545412
-2.0,4,196,S,1513.0513211035234,23.528503810625175,23.724333544097213,0.19582973347203847
-2.0,4,197,S,1512.6695992365378,23.47811810436258,23.670883630534615,0.19276552617203535
-2.0,4,198,S,1512.2880699272403,23.426090620724068,23.61575082794306,0.18966020721899213
-2.0,4,199,S,1511.9067330299654,23.372397062947876,23.558912879722335,0.1865158167744596
-2.0,4,200,S,1511.525588399194,23.317014809960952,23.500349352950334,0.1833345429893818
-2.0,4,201,S,1511.144635889555,23.25992304608311,23.440041762133895,0.1801187160507851
-2.0,4,202,S,1510.7638753558228,23.201102889014294,23.377973689980905,0.17687080096661134
-2.0,4,203,S,1510.3833066529185,23.140537515425116,23.31413090450791,0.17359338908279298
-2.0,4,204,S,1510.002929635909,23.078212283500168,23.248501471838136,0.1702891883379678
-2.0,4,205,S,1509.6227441600076,23.014114851833245,23.18107586410408,0.1669610122708356
-2.0,4,206,S,1509.2427500805736,22.94823529414463,23.111847061949398,0.16361176780476683
-2.0,4,207,S,1508.862947253111,22.88056620938661,23.040810651228284,0.16024444184167308
-2.0,4,208,S,1508.48333553327,22.811102826929858,22.96796491363232,0.1568620867024606
-2.0,4,209,S,1508.1039147768456,22.73984310668355,22.893310911137124,0.1534678044535731
-2.0,4,210,S,1507.7246848397783,22.666787834205326,22.81685256436276,0.15006473015743538
-2.0,4,211,S,1507.345645578153,22.591940711110205,22.73859672518755,0.14665601407734385
-2.0,4,212,S,1506.966796848199,22.515308441405722,22.658553244259284,0.14324480285356245
-2.0,4,213,S,1506.5881385062917,22.436900814778067,22.576735034423095,0.13983421964502796
-2.0,4,214,S,1506.2096704089483,22.356730788357595,22.49315813155452,0.1364273431969245
-2.0,4,215,S,1505.8313924128324,22.274814569135025,22.407841754881133,0.1330271857461085
-2.0,4,216,S,1505.4533043747508,22.191171700030303,22.32080836963828,0.12963666960797582
-2.0,4,217,S,1505.0754061516532,22.105825153707773,22.2320837559013,0.12625860219352703
-2.0,4,218,S,1504.6976976006342,22.01880143968799,22.14169708876188,0.1228956490738895
-2.0,4,219,S,1504.3201785789313,21.930130732282596,22.049681036809183,0.11955030452658733
-2.0,4,220,S,1503.942848943925,21.839847029615022,21.956071888355705,0.11622485874068289
-2.0,4,221,S,1503.565708553139,21.74798835784468,21.860909718337552,0.11292136049287294
-2.0,4,222,S,1503.1887572642402,21.65459704025657,21.764238613835584,0.10964157357901527
-2.0,4,223,S,1502.8119949350378,21.5597200590192,21.66610698352997,0.10638692451077247
-2.0,4,224,S,1502.4354214234836,21.46340954963197,21.566567987455496,0.1031584378235273
-2.0,4,225,S,1502.0590365876717,21.36572348686237,21.465680140418307,0.0999566535559353
-2.0,4,226,S,1501.682840285839,21.26672665058759,21.363508169234883,0.09678151864729401
-2.0,4,227,S,1501.3068323763632,21.166492008007868,21.260124247445056,0.09363223943718779
-2.0,4,228,S,1500.9310127177646,21.065102729195353,21.155609804009913,0.09050707481456044
-2.0,4,229,S,1500.5553811687053,20.96265519276651,21.05005822906822,0.08740303630171198
-2.0,4,230,S,1500.1799375879884,20.8592635916855,20.943579029030282,0.08431543734478097
-2.0,4,231,S,1499.8046818345586,20.755067230654703,20.836304419073024,0.08123718841832073
-2.0,4,232,S,1499.429613767501,20.650242576332584,20.728400218874526,0.07815764254194235
-2.0,4,233,S,1499.0547332460424,20.545024216174138,20.620084813161608,0.07506059698746981
-2.0,4,234,S,1498.6800401295502,20.439743813101842,20.51166440164632,0.07192058854447936
-2.0,4,235,S,1498.3055342775322,20.3349091031256,20.40360449076635,0.06869538764075145
-2.0,4,236,S,1497.9312155496366,20.23138440033737,20.296693245291834,0.06530884495446543
-2.0,4,237,S,1497.557083805652,20.130881480631896,20.19248567238467,0.06160419175277454
-2.0,4,238,S,1497.1831389055067,20.037732803493004,20.094907774475598,0.05717497098259372
-2.0,4,239,S,1496.8093807092691,19.97051071778976,20.020762387601142,0.05025166981138085
-2.0,8,0,L,1591.7817377291462,22.53852341759667,23.014561052734134,0.47603763513746244
-2.0,8,1,L,1591.3592626893449,22.19395922751572,22.689007466248647,0.49504823873292736
-2.0,8,2,L,1590.9370118483712,22.04768913864477,22.550747278204554,0.5030581395597835
-2.0,8,3,L,1590.5149850278065,21.96100015165794,22.468930170494627,0.5079300188366851
-2.0,8,4,L,1590.0931820494206,21.90277291482168,22.41411303981647,0.511340124994792
-2.0,8,5,L,1589.6716027351729,21.861057316750177,22.374971852848727,0.5139145360985502
-2.0,8,6,L,1589.2502469072106,21.83002239598068,22.345975134419028,0.5159527384383473
-2.0,8,7,L,1588.8291143878705,21.806393484015935,22.324013792406767,0.517620308390832
-2.0,8,8,L,1588.408204999677,21.788151414833152,22.30716943898424,0.5190180241510873
-2.0,8,9,L,1587.9875185653427,21.773965113870478,22.294176708407505,0.5202115945370274
-2.0,8,10,L,1587.5670549077681,21.762911923524143,22.28415806639275,0.5212461428686055
-2.0,8,11,L,1587.146813850041,21.75432680431112,22.27648074302186,0.5221539387107406
-2.0,8,12,L,1586.7267952154368,21.747715212640376,22.270674037986453,0.5229588253460768
-2.0,8,13,L,1586.3069988274174,21.74269992674471,22.266378827186948,0.5236789004422384
-2.0,8,14,L,1585.8874245096317,21.738987106554028,22.263315321021786,0.5243282144677579
-2.0,8,15,L,1585.4680720859158,21.736343807883685,22.26126169600611,0.5249178881224239
-2.0,8,16,L,1585.0489413802907,21.73458260806909,22.2600394793638,0.5254568712947112
-2.0,8,17,L,1584.6300322169648,21.73355080563209,22.259503278396217,0.5259524727641285
-2.0,8,18,L,1584.211344420331,21.73312265274096,22.25953339143807,0.5264107386971091
-2.0,8,19,L,1583.7928778149692,21.733193652419406,22.26003038112385,0.5268367287044455
-2.0,8,20,L,1583.3746322256436,21.733676294458157,22.260911015305634,0.5272347208474777
-2.0,8,21,L,1582.9566074773036,21.734496814617017,22.26210518094345,0.527608366326433
-2.0,8,22,L,1582.5388033950837,21.735592695113915,22.263553502981157,0.5279608078672418
-2.0,8,23,L,1582.1212198043024,21.736910711024123,22.265205482503447,0.5282947714793238
-2.0,8,24,L,1581.7038565304633,21.738405384728637,22.267018023113554,0.5286126383849172
-2.0,8,25,L,1581.2867133992536,21.74003774951214,22.268954251493895,0.5289165019817545
-2.0,8,26,L,1580.8697902365443,21.741774350287596,22.27098256365633,0.529208213368733
-2.0,8,27,L,1580.45308686839,21.743586428273147,22.27307584630596,0.5294894180328136
-2.0,8,28,L,1580.0366031210292,21.74544924986708,22.275210835501483,0.5297615856344038
-2.0,8,29,L,1579.6203388208826,21.74734154965457,22.27736758400756,0.5300260343529892
-2.0,8,30,L,1579.2042937945544,21.749245064563873,22.279529015471475,0.5302839509076023
-2.0,8,31,L,1578.7884678688315,21.75114414143032,22.281680548541594,0.5305364071112741
-2.0,8,32,L,1578.3728608706829,21.75302540414712,22.283809777774554,0.5307843736274336
-2.0,8,33,L,1577.9574726272597,21.75487746954388,22.2859062009962,0.5310287314523201
-2.0,8,34,L,1577.5423029658953,21.756690703393858,22.2879609849322,0.5312702815383439
-2.0,8,35,L,1577.127351714104,21.758457009690133,22.28996676257909,0.5315097528889581
-2.0,8,36,L,1576.7126186995822,21.76016964768085,22.29191745707172,0.5317478093908683
-2.0,8,37,L,1576.2981037502077,21.761823072209797,22.293808127808195,0.5319850555983976
-2.0,8,38,L,1575.8838066940384,21.763412793740564,22.295634835385908,0.532222041645344
-2.0,8,39,L,1575.469727359314,21.76493525510347,22.297394522531174,0.5324592674277042
-2.0,8,40,L,1575.055865574453,21.766387722531864,22.29908490870789,0.5326971861760263
-2.0,8,41,L,1574.6422211680565,21.76776818897939,22.30070439649498,0.5329362075155899
-2.0,8,42,L,1574.2287939689036,21.769075288053035,22.302251988149713,0.5331767000966785
-2.0,8,43,L,1573.8155838059542,21.770308217177174,22.303727211041128,0.533418993863954
-2.0,8,44,L,1573.4025905083472,21.771466668833103,22.30513005085621,0.5336633820231071
-2.0,8,45,L,1572.9898139054012,21.7725507689085,22.306460891662574,0.5339101227540759
-2.0,8,46,L,1572.5772538266135,21.773561021349046,22.30772046206203,0.5341594407129833
-2.0,8,47,L,1572.1649101016603,21.774498258438165,22.308909786796285,0.5344115283581203
-2.0,8,48,L,1571.7527825603972,21.77536359614466,22.310030143275302,0.5346665471306409
-2.0,8,49,L,1571.340871032857,21.776158394078763,22.311083022594,0.5349246285152383
-2.0,8,50,L,1570.9291753492512,21.776884219688682,22.31207009469084,0.5351858750021563
-2.0,8,51,L,1570.5176953399687,21.77754281641848,22.31299317738594,0.5354503609674595
-2.0,8,52,L,1570.1064308355772,21.77813607564196,22.313854209125992,0.535718133484032
-2.0,8,53,L,1569.6953816668206,21.778666012296316,22.314655225367204,0.5359892130708879
-2.0,8,54,L,1569.2845476646205,21.779134744284207,22.3153983386657,0.5362635943814951
-2.0,8,55,L,1568.8739286600755,21.779544475925046,22.316085722747836,0.5365412468227895
-2.0,8,56,L,1568.4635244844612,21.77989748608354,22.316719601164884,0.5368221150813426
-2.0,8,57,L,1568.0533349692294,21.780196122219873,22.317302241727084,0.5371061195072109
-2.0,8,58,L,1567.6433599460074,21.780442802797552,22.317835959053944,0.5373931562563925
-2.0,8,59,L,1567.2335992465999,21.780640032998775,22.318323129987125,0.5376830969883493
-2.0,8,60,L,1566.8240527029868,21.78079044458263,22.318766232255346,0.537975787672714
-2.0,8,61,L,1566.4147201473234,21.780896886486453,22.3191679318955,0.5382710454090471
-2.0,8,62,L,1566.0056014119407,21.78096264381484,22.31953129387594,0.5385686500611016
-2.0,8,63,L,1565.5966963293447,21.780992086158356,22.31986040446249,0.5388683183041323
-2.0,8,64,L,1565.1880047322159,21.780993852788892,22.320163425968786,0.539169573179894
-2.0,8,65,C,1564.77952645341,21.835673537547414,22.382296160975606,0.5466226234281919
-2.0,8,66,C,1564.3712613259574,21.835906601034125,22.382621760200777,0.5467151591666521
-2.0,8,67,C,1563.9632091830617,21.83612244004291,22.3829320099269,0.5468095698839903
-2.0,8,68,C,1563.5553698581014,21.836316562194988,22.383222435192145,0.5469058729971579
-2.0,8,69,C,1563.147743184628,21.836488501164485,22.38349241500068,0.5470039138361962
-2.0,8,70,C,1562.7403289963675,21.836638846634052,22.383742331220645,0.547103484586593
-2.0,8,71,C,1562.3331271272182,21.8367686070764,22.38397295770726,0.5472043506308601
-2.0,8,72,C,1561.9261374112523,21.836878982163576,22.384185242817782,0.5473062606542065
